id,iridium_latitude,iridium_longitude,iridium_cep,raw_data,Human Time,altitude_barometer,altitude_gps,ballastPercent,ballastRemaining,ballast_time,batteryPercent,flightTime,imei,internal_temp,latitude,longitude,mission,momsn,pressure,timestamp,transmit_time,updated_at
18688,38.3289,-120.6419,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T07:25:29.000-07:00,44330,1000000,,0,0,,78629,300234067168910,0,1000,1000,61,226,0,Sun May 19 2019 07:25:29 GMT-0700 (Pacific Daylight Time),1558275929000,2019-05-19T07:25:35.886-07:00
18689,38.3572,-120.6419,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T07:34:11.000-07:00,44330,1000000,,0,0,,79151,300234067168910,0,1000,1000,61,227,0,Sun May 19 2019 07:34:11 GMT-0700 (Pacific Daylight Time),1558276451000,2019-05-19T07:34:15.302-07:00
18690,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T07:43:05.000-07:00,44330,1000000,,0,0,,79685,300234067168910,0,1000,1000,61,228,0,Sun May 19 2019 07:43:05 GMT-0700 (Pacific Daylight Time),1558276985000,2019-05-19T07:43:11.235-07:00
18691,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T07:52:44.000-07:00,44330,1000000,,0,0,,80264,300234067168910,0,1000,1000,61,229,0,Sun May 19 2019 07:52:44 GMT-0700 (Pacific Daylight Time),1558277564000,2019-05-19T07:52:51.157-07:00
18692,38.3481,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T07:59:04.000-07:00,44330,1000000,,0,0,,80644,300234067168910,0,1000,1000,61,230,0,Sun May 19 2019 07:59:04 GMT-0700 (Pacific Daylight Time),1558277944000,2019-05-19T07:59:16.386-07:00
18693,38.3367,-120.7046,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:07:33.000-07:00,44330,1000000,,0,0,,81153,300234067168910,0,1000,1000,61,231,0,Sun May 19 2019 08:07:33 GMT-0700 (Pacific Daylight Time),1558278453000,2019-05-19T08:08:58.280-07:00
18694,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:16:37.000-07:00,44330,1000000,,0,0,,81697,300234067168910,0,1000,1000,61,232,0,Sun May 19 2019 08:16:37 GMT-0700 (Pacific Daylight Time),1558278997000,2019-05-19T08:16:43.230-07:00
18695,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:25:02.000-07:00,44330,1000000,,0,0,,82202,300234067168910,0,1000,1000,61,233,0,Sun May 19 2019 08:25:02 GMT-0700 (Pacific Daylight Time),1558279502000,2019-05-19T08:25:07.333-07:00
18696,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:32:43.000-07:00,44330,1000000,,0,0,,82663,300234067168910,0,1000,1000,61,234,0,Sun May 19 2019 08:32:43 GMT-0700 (Pacific Daylight Time),1558279963000,2019-05-19T08:32:47.236-07:00
18697,38.3367,-120.7046,10,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:40:06.000-07:00,44330,1000000,,0,0,,83106,300234067168910,0,1000,1000,61,235,0,Sun May 19 2019 08:40:06 GMT-0700 (Pacific Daylight Time),1558280406000,2019-05-19T08:40:11.249-07:00
18698,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:44:57.000-07:00,44330,1000000,,0,0,,83397,300234067168910,0,1000,1000,61,236,0,Sun May 19 2019 08:44:57 GMT-0700 (Pacific Daylight Time),1558280697000,2019-05-19T08:45:03.190-07:00
18699,38.38,-120.5631,15,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:49:44.000-07:00,44330,1000000,,0,0,,83684,300234067168910,0,1000,1000,61,237,0,Sun May 19 2019 08:49:44 GMT-0700 (Pacific Daylight Time),1558280984000,2019-05-19T08:49:50.829-07:00
18700,38.3572,-120.6419,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:54:30.000-07:00,44330,1000000,,0,0,,83970,300234067168910,0,1000,1000,61,238,0,Sun May 19 2019 08:54:30 GMT-0700 (Pacific Daylight Time),1558281270000,2019-05-19T08:54:34.932-07:00
18701,38.3289,-120.6419,680,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T08:59:22.000-07:00,44330,1000000,,0,0,,84262,300234067168910,0,1000,1000,61,239,0,Sun May 19 2019 08:59:22 GMT-0700 (Pacific Daylight Time),1558281562000,2019-05-19T08:59:27.232-07:00
18702,38.3764,-120.6653,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:10:21.000-07:00,44330,1000000,,0,0,,84921,300234067168910,0,1000,1000,61,240,0,Sun May 19 2019 09:10:21 GMT-0700 (Pacific Daylight Time),1558282221000,2019-05-19T09:10:27.235-07:00
18703,38.365,-120.7046,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:17:09.000-07:00,44330,1000000,,0,0,,85329,300234067168910,0,1000,1000,61,241,0,Sun May 19 2019 09:17:09 GMT-0700 (Pacific Daylight Time),1558282629000,2019-05-19T09:17:15.215-07:00
18704,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:28:13.000-07:00,44330,1000000,,0,0,,85993,300234067168910,0,1000,1000,61,242,0,Sun May 19 2019 09:28:13 GMT-0700 (Pacific Daylight Time),1558283293000,2019-05-19T09:28:19.346-07:00
18705,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:38:17.000-07:00,44330,1000000,,0,0,,86597,300234067168910,0,1000,1000,61,243,0,Sun May 19 2019 09:38:17 GMT-0700 (Pacific Daylight Time),1558283897000,2019-05-19T09:38:23.280-07:00
18706,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:45:32.000-07:00,44330,1000000,,0,0,,87032,300234067168910,0,1000,1000,61,244,0,Sun May 19 2019 09:45:32 GMT-0700 (Pacific Daylight Time),1558284332000,2019-05-19T09:45:39.299-07:00
18707,38.3367,-120.7046,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:50:39.000-07:00,44330,1000000,,0,0,,87339,300234067168910,0,1000,1000,61,245,0,Sun May 19 2019 09:50:39 GMT-0700 (Pacific Daylight Time),1558284639000,2019-05-19T09:50:43.544-07:00
18708,38.365,-120.7046,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T09:57:16.000-07:00,44330,1000000,,0,0,,87736,300234067168910,0,1000,1000,61,246,0,Sun May 19 2019 09:57:16 GMT-0700 (Pacific Daylight Time),1558285036000,2019-05-19T09:57:22.780-07:00
18709,38.3572,-120.6419,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T10:06:20.000-07:00,44330,1000000,,0,0,,88280,300234067168910,0,1000,1000,61,247,0,Sun May 19 2019 10:06:20 GMT-0700 (Pacific Daylight Time),1558285580000,2019-05-19T10:06:27.282-07:00
18710,38.365,-120.7046,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T10:37:37.000-07:00,44330,1000000,,0,0,,90157,300234067168910,0,1000,1000,61,248,0,Sun May 19 2019 10:37:37 GMT-0700 (Pacific Daylight Time),1558287457000,2019-05-19T10:37:43.230-07:00
18711,38.365,-120.7046,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T10:55:27.000-07:00,44330,1000000,,0,0,,91227,300234067168910,0,1000,1000,61,249,0,Sun May 19 2019 10:55:27 GMT-0700 (Pacific Daylight Time),1558288527000,2019-05-19T10:55:31.330-07:00
18712,38.3404,-119.9664,78,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:04:53.000-07:00,44330,1000000,,0,0,,91793,300234067168910,0,1000,1000,61,250,0,Sun May 19 2019 11:04:53 GMT-0700 (Pacific Daylight Time),1558289093000,2019-05-19T11:04:59.345-07:00
18713,38.3764,-120.6653,21,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:11:26.000-07:00,44330,1000000,,0,0,,92186,300234067168910,0,1000,1000,61,251,0,Sun May 19 2019 11:11:26 GMT-0700 (Pacific Daylight Time),1558289486000,2019-05-19T11:11:30.850-07:00
18714,38.3954,-122.3552,154,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:16:13.000-07:00,44330,1000000,,0,0,,92473,300234067168910,0,1000,1000,61,252,0,Sun May 19 2019 11:16:13 GMT-0700 (Pacific Daylight Time),1558289773000,2019-05-19T11:16:19.362-07:00
18715,38.3572,-120.6419,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:23:16.000-07:00,44330,1000000,,0,0,,92896,300234067168910,0,1000,1000,61,253,0,Sun May 19 2019 11:23:16 GMT-0700 (Pacific Daylight Time),1558290196000,2019-05-19T11:23:23.530-07:00
18716,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:32:31.000-07:00,44330,1000000,,0,0,,93451,300234067168910,0,1000,1000,61,254,0,Sun May 19 2019 11:32:31 GMT-0700 (Pacific Daylight Time),1558290751000,2019-05-19T11:32:35.228-07:00
18717,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:42:08.000-07:00,44330,1000000,,0,0,,94028,300234067168910,0,1000,1000,61,255,0,Sun May 19 2019 11:42:08 GMT-0700 (Pacific Daylight Time),1558291328000,2019-05-19T11:42:15.232-07:00
18718,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T11:51:34.000-07:00,44330,1000000,,0,0,,94594,300234067168910,0,1000,1000,61,256,0,Sun May 19 2019 11:51:34 GMT-0700 (Pacific Daylight Time),1558291894000,2019-05-19T11:51:39.345-07:00
18719,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T12:00:52.000-07:00,44330,1000000,,0,0,,95152,300234067168910,0,1000,1000,61,257,0,Sun May 19 2019 12:00:52 GMT-0700 (Pacific Daylight Time),1558292452000,2019-05-19T12:01:27.246-07:00
18720,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T12:10:01.000-07:00,44330,1000000,,0,0,,95701,300234067168910,0,1000,1000,61,258,0,Sun May 19 2019 12:10:01 GMT-0700 (Pacific Daylight Time),1558293001000,2019-05-19T12:10:07.335-07:00
18721,38.3289,-120.6419,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T12:19:15.000-07:00,44330,1000000,,0,0,,96255,300234067168910,0,1000,1000,61,259,0,Sun May 19 2019 12:19:15 GMT-0700 (Pacific Daylight Time),1558293555000,2019-05-19T12:19:19.341-07:00
18722,38.3481,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T12:28:57.000-07:00,44330,1000000,,0,0,,96837,300234067168910,0,1000,1000,61,260,0,Sun May 19 2019 12:28:57 GMT-0700 (Pacific Daylight Time),1558294137000,2019-05-19T12:29:03.235-07:00
18723,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T12:49:54.000-07:00,44330,1000000,,0,0,,98094,300234067168910,0,1000,1000,61,261,0,Sun May 19 2019 12:49:54 GMT-0700 (Pacific Daylight Time),1558295394000,2019-05-19T12:49:59.188-07:00
18724,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T12:59:10.000-07:00,44330,1000000,,0,0,,98650,300234067168910,0,1000,1000,61,262,0,Sun May 19 2019 12:59:10 GMT-0700 (Pacific Daylight Time),1558295950000,2019-05-19T12:59:15.287-07:00
18725,38.3321,-119.5348,126,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:06:14.000-07:00,44330,1000000,,0,0,,99074,300234067168910,0,1000,1000,61,263,0,Sun May 19 2019 13:06:14 GMT-0700 (Pacific Daylight Time),1558296374000,2019-05-19T13:06:19.156-07:00
18726,38.3764,-120.6653,23,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:15:35.000-07:00,44330,1000000,,0,0,,99635,300234067168910,0,1000,1000,61,264,0,Sun May 19 2019 13:15:35 GMT-0700 (Pacific Daylight Time),1558296935000,2019-05-19T13:15:39.191-07:00
18727,38.3887,-121.8597,112,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:20:19.000-07:00,44330,1000000,,0,0,,99919,300234067168910,0,1000,1000,61,265,0,Sun May 19 2019 13:20:19 GMT-0700 (Pacific Daylight Time),1558297219000,2019-05-19T13:20:27.236-07:00
18728,38.3764,-120.6653,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:25:47.000-07:00,44330,1000000,,0,0,,100247,300234067168910,0,1000,1000,61,266,0,Sun May 19 2019 13:25:47 GMT-0700 (Pacific Daylight Time),1558297547000,2019-05-19T13:25:55.193-07:00
18729,38.3367,-120.7046,11,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:30:39.000-07:00,44330,1000000,,0,0,,100539,300234067168910,0,1000,1000,61,267,0,Sun May 19 2019 13:30:39 GMT-0700 (Pacific Daylight Time),1558297839000,2019-05-19T13:30:43.630-07:00
18730,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:35:27.000-07:00,44330,1000000,,0,0,,100827,300234067168910,0,1000,1000,61,268,0,Sun May 19 2019 13:35:27 GMT-0700 (Pacific Daylight Time),1558298127000,2019-05-19T13:35:35.630-07:00
18731,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:45:00.000-07:00,44330,1000000,,0,0,,101400,300234067168910,0,1000,1000,61,269,0,Sun May 19 2019 13:45:00 GMT-0700 (Pacific Daylight Time),1558298700000,2019-05-19T13:45:07.587-07:00
18732,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T13:54:26.000-07:00,44330,1000000,,0,0,,101966,300234067168910,0,1000,1000,61,270,0,Sun May 19 2019 13:54:26 GMT-0700 (Pacific Daylight Time),1558299266000,2019-05-19T13:54:31.637-07:00
18733,38.365,-120.7046,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T14:08:33.000-07:00,44330,1000000,,0,0,,102813,300234067168910,0,1000,1000,61,271,0,Sun May 19 2019 14:08:33 GMT-0700 (Pacific Daylight Time),1558300113000,2019-05-19T14:08:39.165-07:00
18734,38.3481,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T14:22:55.000-07:00,44330,1000000,,0,0,,103675,300234067168910,0,1000,1000,61,272,0,Sun May 19 2019 14:22:55 GMT-0700 (Pacific Daylight Time),1558300975000,2019-05-19T14:22:59.232-07:00
18735,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T14:27:52.000-07:00,44330,1000000,,0,0,,103972,300234067168910,0,1000,1000,61,273,0,Sun May 19 2019 14:27:52 GMT-0700 (Pacific Daylight Time),1558301272000,2019-05-19T14:28:03.282-07:00
18736,38.3175,-120.6813,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T14:38:00.000-07:00,44330,1000000,,0,0,,104580,300234067168910,0,1000,1000,61,273,0,Sun May 19 2019 14:38:00 GMT-0700 (Pacific Daylight Time),1558301880000,2019-05-19T14:38:07.482-07:00
18737,38.3764,-120.6653,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T14:45:12.000-07:00,44330,1000000,,0,0,,105012,300234067168910,0,1000,1000,61,274,0,Sun May 19 2019 14:45:12 GMT-0700 (Pacific Daylight Time),1558302312000,2019-05-19T14:45:19.342-07:00
18738,38.3764,-120.6653,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T14:52:52.000-07:00,44330,1000000,,0,0,,105472,300234067168910,0,1000,1000,61,275,0,Sun May 19 2019 14:52:52 GMT-0700 (Pacific Daylight Time),1558302772000,2019-05-19T14:52:59.203-07:00
18739,38.3686,-120.6025,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:01:32.000-07:00,44330,1000000,,0,0,,105992,300234067168910,0,1000,1000,61,276,0,Sun May 19 2019 15:01:32 GMT-0700 (Pacific Daylight Time),1558303292000,2019-05-19T15:01:44.983-07:00
18740,38.3289,-120.6419,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:06:21.000-07:00,44330,1000000,,0,0,,106281,300234067168910,0,1000,1000,61,277,0,Sun May 19 2019 15:06:21 GMT-0700 (Pacific Daylight Time),1558303581000,2019-05-19T15:06:27.333-07:00
18741,38.3461,-118.9211,163,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:11:03.000-07:00,44330,1000000,,0,0,,106563,300234067168910,0,1000,1000,61,278,0,Sun May 19 2019 15:11:03 GMT-0700 (Pacific Daylight Time),1558303863000,2019-05-19T15:11:10.714-07:00
18742,38.3438,-120.5004,25,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:15:58.000-07:00,44330,1000000,,0,0,,106858,300234067168910,0,1000,1000,61,279,0,Sun May 19 2019 15:15:58 GMT-0700 (Pacific Daylight Time),1558304158000,2019-05-19T15:16:03.182-07:00
18743,38.3766,-121.1994,65,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:20:43.000-07:00,44330,1000000,,0,0,,107143,300234067168910,0,1000,1000,61,280,0,Sun May 19 2019 15:20:43 GMT-0700 (Pacific Daylight Time),1558304443000,2019-05-19T15:20:50.832-07:00
18744,38.3683,-121.4035,166,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:25:47.000-07:00,44330,1000000,,0,0,,107447,300234067168910,0,1000,1000,61,281,0,Sun May 19 2019 15:25:47 GMT-0700 (Pacific Daylight Time),1558304747000,2019-05-19T15:25:55.218-07:00
18745,38.365,-120.7046,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:30:39.000-07:00,44330,1000000,,0,0,,107739,300234067168910,0,1000,1000,61,282,0,Sun May 19 2019 15:30:39 GMT-0700 (Pacific Daylight Time),1558305039000,2019-05-19T15:30:46.730-07:00
18746,38.4239,-120.6886,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:36:58.000-07:00,44330,1000000,,0,0,,108118,300234067168910,0,1000,1000,61,283,0,Sun May 19 2019 15:36:58 GMT-0700 (Pacific Daylight Time),1558305418000,2019-05-19T15:37:03.279-07:00
18747,38.4239,-120.6886,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:41:46.000-07:00,44330,1000000,,0,0,,108406,300234067168910,0,1000,1000,61,284,0,Sun May 19 2019 15:41:46 GMT-0700 (Pacific Daylight Time),1558305706000,2019-05-19T15:41:51.232-07:00
18748,38.4125,-120.728,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:46:36.000-07:00,44330,1000000,,0,0,,108696,300234067168910,0,1000,1000,61,285,0,Sun May 19 2019 15:46:36 GMT-0700 (Pacific Daylight Time),1558305996000,2019-05-19T15:46:42.788-07:00
18749,38.4125,-120.728,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:52:05.000-07:00,44330,1000000,,0,0,,109025,300234067168910,0,1000,1000,61,286,0,Sun May 19 2019 15:52:05 GMT-0700 (Pacific Daylight Time),1558306325000,2019-05-19T15:52:10.785-07:00
18750,38.4715,-120.712,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T15:58:01.000-07:00,44330,1000000,,0,0,,109381,300234067168910,0,1000,1000,61,287,0,Sun May 19 2019 15:58:01 GMT-0700 (Pacific Daylight Time),1558306681000,2019-05-19T15:58:07.234-07:00
18751,38.4636,-120.6492,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:03:10.000-07:00,44330,1000000,,0,0,,109690,300234067168910,0,1000,1000,61,288,0,Sun May 19 2019 16:03:10 GMT-0700 (Pacific Daylight Time),1558306990000,2019-05-19T16:03:19.129-07:00
18752,38.4715,-120.712,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:08:06.000-07:00,44330,1000000,,0,0,,109986,300234067168910,0,1000,1000,61,289,0,Sun May 19 2019 16:08:06 GMT-0700 (Pacific Daylight Time),1558307286000,2019-05-19T16:08:11.181-07:00
18753,38.5111,-120.6726,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:13:40.000-07:00,44330,1000000,,0,0,,110320,300234067168910,0,1000,1000,61,290,0,Sun May 19 2019 16:13:40 GMT-0700 (Pacific Daylight Time),1558307620000,2019-05-19T16:13:46.785-07:00
18754,38.5111,-120.6726,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:19:10.000-07:00,44330,1000000,,0,0,,110650,300234067168910,0,1000,1000,61,291,0,Sun May 19 2019 16:19:10 GMT-0700 (Pacific Daylight Time),1558307950000,2019-05-19T16:19:15.382-07:00
18755,38.5111,-120.6726,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:25:11.000-07:00,44330,1000000,,0,0,,111011,300234067168910,0,1000,1000,61,292,0,Sun May 19 2019 16:25:11 GMT-0700 (Pacific Daylight Time),1558308311000,2019-05-19T16:25:15.133-07:00
18756,38.5307,-120.9638,10,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:30:02.000-07:00,44330,1000000,,0,0,,111302,300234067168910,0,1000,1000,61,293,0,Sun May 19 2019 16:30:02 GMT-0700 (Pacific Daylight Time),1558308602000,2019-05-19T16:30:07.233-07:00
18757,38.5226,-120.6331,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:34:49.000-07:00,44330,1000000,,0,0,,111589,300234067168910,0,1000,1000,61,294,0,Sun May 19 2019 16:34:49 GMT-0700 (Pacific Daylight Time),1558308889000,2019-05-19T16:34:55.213-07:00
18758,38.5665,-120.7589,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:40:37.000-07:00,44330,1000000,,0,0,,111937,300234067168910,0,1000,1000,61,295,0,Sun May 19 2019 16:40:37 GMT-0700 (Pacific Daylight Time),1558309237000,2019-05-19T16:40:42.785-07:00
18759,38.5508,-120.6331,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:46:13.000-07:00,44330,1000000,,0,0,,112273,300234067168910,0,1000,1000,61,296,0,Sun May 19 2019 16:46:13 GMT-0700 (Pacific Daylight Time),1558309573000,2019-05-19T16:46:19.348-07:00
18760,38.5983,-120.6565,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:51:01.000-07:00,44330,1000000,,0,0,,112561,300234067168910,0,1000,1000,61,297,0,Sun May 19 2019 16:51:01 GMT-0700 (Pacific Daylight Time),1558309861000,2019-05-19T16:51:07.279-07:00
18761,38.5543,-120.5307,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T16:56:25.000-07:00,44330,1000000,,0,0,,112885,300234067168910,0,1000,1000,61,298,0,Sun May 19 2019 16:56:25 GMT-0700 (Pacific Daylight Time),1558310185000,2019-05-19T16:56:31.287-07:00
18762,38.5261,-120.5307,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:02:27.000-07:00,44330,1000000,,0,0,,113247,300234067168910,0,1000,1000,61,299,0,Sun May 19 2019 17:02:27 GMT-0700 (Pacific Daylight Time),1558310547000,2019-05-19T17:02:46.935-07:00
18763,38.5657,-120.4912,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:07:26.000-07:00,44330,1000000,,0,0,,113546,300234067168910,0,1000,1000,61,300,0,Sun May 19 2019 17:07:26 GMT-0700 (Pacific Daylight Time),1558310846000,2019-05-19T17:07:31.210-07:00
18764,38.5657,-120.4912,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:12:04.000-07:00,44330,1000000,,0,0,,113824,300234067168910,0,1000,1000,61,301,0,Sun May 19 2019 17:12:04 GMT-0700 (Pacific Daylight Time),1558311124000,2019-05-19T17:12:10.739-07:00
18765,38.5543,-120.5307,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:19:22.000-07:00,44330,1000000,,0,0,,114262,300234067168910,0,1000,1000,61,302,0,Sun May 19 2019 17:19:22 GMT-0700 (Pacific Daylight Time),1558311562000,2019-05-19T17:19:34.480-07:00
18766,38.5147,-120.5702,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:21:10.000-07:00,44330,1000000,,0,0,,114370,300234067168910,0,1000,1000,61,302,0,Sun May 19 2019 17:21:10 GMT-0700 (Pacific Daylight Time),1558311670000,2019-05-19T17:21:15.130-07:00
18767,38.5622,-120.5936,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:28:33.000-07:00,44330,1000000,,0,0,,114813,300234067168910,0,1000,1000,61,303,0,Sun May 19 2019 17:28:33 GMT-0700 (Pacific Daylight Time),1558312113000,2019-05-19T17:28:39.341-07:00
18768,38.6018,-120.5541,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:33:36.000-07:00,44330,1000000,,0,0,,115116,300234067168910,0,1000,1000,61,304,0,Sun May 19 2019 17:33:36 GMT-0700 (Pacific Daylight Time),1558312416000,2019-05-19T17:33:42.829-07:00
